wavelengths	intensities
798.26733	291.152
798.31604	410.378
798.36481	334.499
798.41357	304.862
798.46234	324.309
798.51111	281.278
798.55981	170.916
798.60858	369.263
798.65735	137.695
798.70612	357.653
798.75488	465.901
798.80365	425.978
798.85248	206.102
798.90125	269.217
798.95001	327.06
798.99878	362.579
799.04761	345.1
799.09637	264.087
799.14514	183.115
799.19397	213.865
799.24274	136.307
799.29156	187.422
799.34039	300.681
799.38916	237.946
799.43799	217.235
799.48682	412.158
799.53558	572.758
799.58441	500.066
799.63324	372.719
799.68207	268.269
799.7309	230.694
799.77972	266.999
799.82855	383.317
799.87738	344.79
799.92621	308.949
799.97504	455.644
800.02393	370.13
800.07275	414.739
800.12158	546.364
800.17047	625.756
800.2193	871.195
800.26813	1213.46
800.31702	1408.08
800.36584	1040.41
800.41473	1274.6
800.46362	1708.72
800.51245	1825.94
800.56134	1584.7
800.61023	1136.82
800.65912	1015.86
800.70795	566.521
800.75684	629.953
800.80573	442.131
800.85461	562.445
800.9035	460.037
800.95239	410.459
801.00128	531.59
801.05023	404.694
801.09912	665.694
801.14801	618.568
801.1969	450.821
801.24585	328.899
801.29474	677.081
801.34369	548.894
801.39258	508.12
801.44153	345.956
801.49042	210.698
801.53937	294.622
801.58826	454.956
801.63721	403.343
801.68616	462.811
801.73511	508.67
801.784	464.002
801.83295	365.123
801.8819	351.554
801.93085	235.671
801.9798	248.229
802.02875	412.074
802.0777	506.469
802.12671	551.378
802.17566	433.655
802.22461	261.644
802.27356	246.786
802.32257	283.554
802.37152	273.397
802.42047	281.591
802.46948	139.206
802.51843	228.732
802.56744	305.321
802.61646	306.704
802.66541	341.459
802.71442	394.304
802.76343	471.73
802.81238	501.981
802.86139	547.741
802.9104	460.876
802.95941	656.398
803.00842	710.156
803.05743	491.435
803.10645	446.779
803.15546	351.086
803.20447	357.338
803.25348	311.796
803.30255	478.775
803.35156	751.512
803.40057	709.168
803.44965	839.025
803.49866	662.447
803.54767	397.918
803.59674	379.146
803.64575	572.378
803.69482	301.538
803.7439	261.563
803.79291	400.884
803.84198	243.44
803.89105	591.859
803.94012	491.024
803.9892	912.605
804.03821	860.794
804.08728	495.187
804.13635	467.547
804.18542	290.888
804.23456	464.994
804.28363	742.206
804.3327	462.766
804.38177	501.508
804.43085	258.46
804.47998	360.328
804.52905	336.322
804.57813	500.369
804.62726	392.855
804.67633	368.177
804.72546	280.607
804.77454	327.582
804.82367	437.76
804.8728	622.985
804.92188	718.329
804.97101	760.184
805.02014	709.387
805.06927	571.169
805.11841	790.552
805.16754	732.136
805.21667	587.137
805.26581	726.754
805.31494	764.004
805.36407	620.194
805.41321	445.521
805.46234	312.802
805.51147	419.429
805.56067	606.721
805.6098	747.364
805.65894	803.914
805.70813	843.571
805.75726	648.53
805.80646	623.013
805.85559	799.726
805.90479	791.621
805.95398	725.065
806.00311	730.092
806.05231	754.134
806.1015	747.091
806.1507	618.379
806.19989	614.687
806.24908	913.226
806.29828	1030.75
806.34747	903.084
806.39667	942.638
806.44586	915.897
806.49506	725.333
806.54425	777.274
806.59344	973.936
806.6427	1203.92
806.69189	1394.46
806.74109	1250.48
806.79034	1044.34
806.83954	1043.18
806.88879	1281.11
806.93799	1490.2
806.98724	1199.27
807.0365	999.893
807.08569	1172.82
807.13495	1261.29
807.1842	1392.68
807.23346	1488.37
807.28265	1319.33
807.33191	1008.09
807.38116	1048.21
807.43042	1060.4
807.47968	1172.02
807.52899	1427.65
807.57825	1438.96
807.6275	1466.33
807.67676	1812.41
807.72601	2513.06
807.77533	2766.13
807.82458	3214.99
807.87384	4009.22
807.92316	4877.45
807.97241	6245.47
808.02173	8117.17
808.07104	10776.5
808.1203	14816.7
808.16962	15562
808.21893	12140.9
808.26819	11014.3
808.3175	10947.7
808.36682	11825.3
808.41614	11452.2
808.46545	10676.2
808.51477	9020.72
808.56409	6568.99
808.6134	4719.62
808.66272	3180.31
808.71204	2359.16
808.76141	1984.06
808.81073	2299.97
808.86005	2293.75
808.90942	2200.27
808.95874	1917.74
809.00806	1315.51
809.05743	945.691
809.10675	1010.82
809.15613	1058.24
809.20551	1108.13
809.25482	1116.46
809.3042	1104.19
809.35358	1183.5
809.40295	1313.95
809.45233	1226.79
809.50165	916.426
809.55103	757.003
809.6004	796.375
809.64978	765.391
809.69922	698.341
809.7486	488.045
809.79797	655.722
809.84735	615.621
809.89673	433.015
809.94617	657.958
809.99554	931.815
810.04492	830.288
810.09436	675.276
810.14374	437.877
810.19318	565.652
810.24255	724.71
810.29199	757.41
810.34143	657.362
810.39081	622.937
810.44025	685.335
810.48969	733.064
810.53912	799.526
810.58856	872.039
810.638	719.72
810.68744	758.49
810.73688	648.119
810.78632	632.077
810.83575	586.172
810.88519	516.669
810.93463	556.922
810.98413	688.032
811.03357	728.289
811.08301	658.85
811.13251	548.138
811.18195	668.345
811.23138	747.718
811.28088	788.833
811.33038	789.101
811.37982	901.134
811.42932	991.863
811.47882	742.44
811.52826	960.867
811.57776	1061.66
811.62726	1020.36
811.67676	819.41
811.72626	822.183
811.77576	694.574
811.82526	865.238
811.87476	997.403
811.92426	760.471
811.97375	669.462
812.02325	792.301
812.07281	919.942
812.12231	753.774
812.17181	841.759
812.22137	759.361
812.27087	653.936
812.32043	670.011
812.36993	465.883
812.41949	233.431
812.46899	402.025
812.51855	641.668
812.56812	738.817
812.61761	611.169
812.66718	624.814
812.71674	911.451
812.7663	951.608
812.81586	836.068
812.86542	772.861
812.91498	797.949
812.96454	1015.07
813.0141	1024.6
813.06366	843.336
813.11322	695.863
813.16284	764.657
813.2124	858.22
813.26196	840.979
813.31158	799.695
813.36115	834.837
813.41077	1016.63
813.46033	1123.42
813.50995	1064.58
813.55951	887.779
813.60913	714.99
813.65875	794.469
813.70831	849.186
813.75793	688.14
813.80756	631.516
813.85718	695.996
813.9068	624.681
813.95642	539.685
814.00604	489.007
814.05566	543.014
814.10529	595.323
814.15491	504.734
814.20453	492.069
814.25421	392.842
814.30383	514.562
814.35345	532.098
814.40314	636.059
814.45276	499.269
814.50238	643.401
814.55206	991.143
814.60168	1168.15
814.65137	971.896
814.70105	961.257
814.75067	903.591
814.80035	852.565
814.85004	1053.34
814.89972	1106.83
814.9494	933.791
814.99908	851.244
815.04877	606.023
815.09845	807.077
815.14813	922.966
815.19781	813.031
815.2475	1030.67
815.29718	981.275
815.34686	636.361
815.39661	610.501
815.44629	870.976
815.49597	1137.46
815.54572	1249.79
815.5954	951.883
815.64514	842.991
815.69482	696.458
815.74457	882.011
815.79431	1019.46
815.84399	905.219
815.89374	756.585
815.94348	1022.9
815.99323	822.391
816.04291	488.715
816.09265	288.287
816.1424	589.606
816.19214	669.57
816.24188	676.729
816.29169	654.677
816.34143	780.882
816.39117	951.188
816.44092	649.185
816.49066	508.49
816.54047	520.023
816.59021	415.282
816.64001	423.301
816.68976	487.266
816.7395	563.918
816.78931	565.17
816.83911	689.24
816.88885	669.054
816.93866	555.807
816.98846	434.338
817.03827	787.069
817.08801	880.197
817.13782	708.164
817.18762	927.094
817.23743	942.258
817.28723	917.735
817.33704	940.932
817.38684	982.208
817.43665	953.049
817.48651	895.677
817.53632	880.643
817.58612	719.182
817.63593	572.053
817.68579	640.04
817.7356	747.138
817.78546	795.588
817.83527	775.088
817.88513	569.726
817.93494	655.562
817.9848	975.01
818.03467	1148.25
818.08447	1129.31
818.13434	1516.55
818.1842	1907.62
818.23407	2047.07
818.28394	1874.66
818.3338	1941.92
818.38367	1767.34
818.43353	1690.05
818.4834	1776.85
818.53326	1809.66
818.58313	2266.54
818.63306	2163.21
818.68292	1727.68
818.73279	1314.3
818.78271	1308.23
818.83258	1392.63
818.88245	1234.99
818.93237	865.476
818.98224	847.615
819.03217	1148.9
819.08209	1098.92
819.13196	842.542
819.18188	1142.97
819.23181	1450.73
819.28174	1498.49
819.33167	1767.16
819.38159	1615.99
819.43152	1629.33
819.48145	1478.17
819.53137	1570.67
819.5813	1519.74
819.63123	1548.99
819.68115	1559.87
819.73108	1797.83
819.78107	1784.16
819.83099	1932.01
819.88092	1970.74
819.93091	1865.69
819.98083	1751.96
820.03082	1757.8
820.08075	1601.82
820.13074	1411.91
820.18066	1221.52
820.23065	1336.63
820.28064	1501.43
820.33063	1539.88
820.38062	1413.26
820.43054	1224.91
820.48053	1151.36
820.53052	1182.04
820.58051	1303.07
820.63049	1273.12
820.68048	1163.48
820.73053	1339.52
820.78052	1346.61
820.83051	1282.58
820.88049	1448.3
820.93054	1824.26
820.98053	2153.5
821.03052	1970.91
821.08057	1761.39
821.13055	1576.97
821.1806	1060.04
821.23065	1405.19
821.28064	1248.85
821.33069	1692.19
821.38074	2045.12
821.43073	2214.59
821.48077	2016.76
821.53082	1695.13
821.58087	1122.38
821.63092	1013.88
821.68097	1076.25
821.73102	998.128
821.78107	630.405
821.83112	363.518
821.88123	504.055
821.93127	541.678
821.98132	609.754
822.03137	774.709
822.08148	791.34
822.13153	852.588
822.18164	790.302
822.23169	643.83
822.2818	504.771
822.33185	-0.57177
822.38196	-25.469
822.43207	73.421
822.48212	124.835
822.53223	32.0297
822.58234	115.882
822.63245	140.445
822.68256	119.378
822.73267	165.469
822.78278	115.216
822.83289	-1.59584
822.883	-72.5135
822.93311	-64.2595
822.98322	24.2187
823.03339	-89.096
823.0835	-125.434
823.13361	95.6709
823.18378	120.394
823.23389	-45.8649
823.28406	243.368
823.33417	-13.9172
823.38434	200.063
823.43445	-167.603
823.48462	-185.391
823.53479	-117.425
823.5849	65.4075
823.63507	-145.026
823.68524	-84.6003
823.73541	-237.14
823.78558	-146.504
823.83575	-109.923
823.88593	-141.005
823.9361	35.9335
823.98627	60.6715
824.03644	10.7125
824.08661	69.8898
824.13684	14.7155
824.18701	112.543
824.23718	132.53
824.28741	-14.2035
824.33759	-15.7394
824.38776	-111.833
824.43799	25.5151
824.48822	77.0435
824.53839	-244.371
824.58862	-131.596
824.63879	183.96
824.68903	527.705
824.73926	564.328
824.78949	253.01
824.83972	227.31
824.88995	243.347
824.94019	325.152
824.99042	337.598
825.04065	352.358
825.09088	178.257
825.14111	-8.69015
825.19135	-14.5945
825.24158	-17.6324
825.29187	-33.3111
825.3421	116.075
825.3924	161.46
825.44263	58.0035
825.49286	228.21
825.54315	159.354
825.59344	113.273
825.64368	-100.943
825.69397	33.859
825.74426	-12.9099
825.79449	10.7107
825.84479	142.736
825.89508	-103.763
825.94537	360.029
825.99567	298.306
826.04596	379.739
826.09625	193.853
826.14655	239.135
826.19684	115.912
826.24713	76.959
826.29742	31.2203
826.34778	12.3143
826.39807	152.224
826.44836	111.535
826.49872	60.0504
826.54901	165.614
826.59937	106.323
826.64966	56.7978
826.70001	182.233
826.75031	69.396
826.80066	-32.4166
826.85101	167.234
826.90131	136.403
826.95166	174.441
827.00201	189.87
827.05237	100.059
827.10272	-38.6412
827.15308	18.3499
827.20343	0.771853
827.25378	59.7123
827.30414	-24.3739
827.35449	-76.8927
827.40491	-131.343
827.45526	-89.7691
827.50562	-147.429
827.55597	141.516
827.60638	268.12
827.65674	110.238
827.70715	62.6933
827.75751	72.5651
827.80792	-110.73
827.85834	70.4532
827.90869	247.29
827.95911	174.575
828.00952	101.989
828.05994	115.835
828.11029	204.644
828.16071	307.211
828.21112	386.892
828.26154	441.876
828.31195	406.951
828.36237	314.433
828.41284	300.72
828.46326	344.586
828.51367	175.667
828.56409	219.021
828.6145	137.132
828.66498	104.413
828.71539	204.142
828.76587	219.939
828.81628	76.0269
828.86676	271.533
828.91718	240.339
828.96765	234.43
829.01813	294.555
829.06854	122.803
829.11902	-118.708
829.16949	-32.0075
829.21997	147.243
829.27045	128.086
829.32092	283.412
829.3714	320.6
829.42188	359.65
829.47235	249.383
829.52283	190.911
829.5733	275.375
829.62378	311.506
829.67432	185.304
829.72479	41.8854
829.77527	106.498
829.82581	222.787
829.87628	360.861
829.92682	421.822
829.97729	212.558
830.02783	290.228
830.07837	528.942
830.12885	285.249
830.17938	-97.2292
830.22992	104.332
830.28046	275.832
830.33093	375.33
830.38147	75.6166
830.43201	196.343
830.48254	220.934
830.53308	291.986
830.58368	215.093
830.63422	-31.4486
830.68475	243.8
830.73529	314.574
830.78583	201.643
830.83643	442.453
830.88696	555.765
830.93756	556.402
830.9881	489.389
831.0387	503.663
831.08923	474.276
831.13983	497.963
831.19037	394.043
831.24097	362.709
831.29156	333.067
831.34216	172.696
831.3927	29.5133
831.4433	32.0175
831.4939	255.902
831.54449	439.25
831.59509	437.594
831.64569	425.912
831.69629	354.381
831.74695	310.681
831.79755	163.697
831.84814	447.245
831.89874	302.308
831.9494	237.862
832	326.099
832.0506	288.023
832.10126	184.385
832.15186	-40.5962
832.20251	-2.14973
832.25317	231.934
832.30377	275.028
832.35443	168.049
832.40509	46.0324
832.45575	29.0175
832.50635	164.148
832.55701	-17.4456
832.60767	197.364
832.65833	270.801
832.70898	256.695
832.75964	196.394
832.81036	122.677
832.86102	306.852
832.91168	300.916
832.96234	118.967
833.013	82.4613
833.06372	218.927
833.11438	277.356
833.1651	326.346
833.21576	294.211
833.26648	384.668
833.31714	411.425
833.36786	352.53
833.41858	330.399
833.46924	460.271
833.51996	591.452
833.57068	560.991
833.6214	564.447
833.67212	320.647
833.72284	234.54
833.77356	345.715
833.82428	329.14
833.875	287.274
833.92572	495.059
833.97644	448.19
834.02716	370.87
834.07788	416.089
834.12866	258.679
834.17938	304.85
834.23016	221.139
834.28088	56.3649
834.33167	192.994
834.38239	227.134
834.43317	296.368
834.48389	352.412
834.53467	153.644
834.58545	156.541
834.63623	399.793
834.68695	688.58
834.73773	706.973
834.78851	490.654
834.83929	385.547
834.89008	294.037
834.94086	298.584
834.99164	223.693
835.04242	336.968
835.09326	428.055
835.14404	427.18
835.19482	404.231
835.24561	184.819
835.29645	185.41
835.34723	25.1377
835.39807	79.0682
835.44885	261.163
835.49969	294.815
835.55048	372.384
835.60132	211.108
835.65216	104.403
835.70294	54.6799
835.75378	249.132
835.80463	423.909
835.85547	400.296
835.90631	536.979
835.95715	438.11
836.008	274.595
836.05884	314.212
836.10968	173.004
836.16052	176.454
836.21136	315.538
836.26227	187.387
836.31311	242.228
836.36395	248.066
836.41486	41.1621
836.4657	71.0216
836.5166	79.4332
836.56744	142.908
836.61835	212.245
836.66919	169.68
836.72009	-9.46064
836.771	212.675
836.82184	222.248
836.87274	228.774
836.92365	229.117
836.97455	151.23
837.02545	4.4971
837.07635	151.074
837.12726	144.66
837.17816	286.782
837.22906	253.795
837.27997	142.196
837.33093	317.021
837.38184	280.659
837.43274	235.68
837.48364	224.107
837.53461	416.256
837.58551	347.112
837.63647	396.255
837.68738	412.559
837.73834	267.056
837.78931	235.46
837.84021	262.022
837.89117	437.815
837.94214	315.347
837.9931	288.338
838.04401	362.977
838.09497	206.368
838.14594	217.242
838.1969	277.487
838.24786	280.233
838.29883	378.741
838.34985	429.396
838.40082	373.133
838.45178	270.706
838.50275	253.271
838.55377	288.815
838.60474	278.199
838.6557	237.608
838.70673	165.769
838.75769	191.823
838.80872	219.087
838.85974	77.1676
838.91071	85.3738
838.96173	52.842
839.01276	-61.9479
839.06372	119.546
839.11475	290.243
839.16577	410.834
839.2168	551.894
839.26782	659.556
839.31885	788.995
839.36987	820.863
839.4209	809.567
839.47192	740.211
839.52301	600.362
839.57404	389.931
839.62506	213.71
839.67609	138.389
839.72717	296.052
839.7782	390.513
839.82928	379.748
839.88031	265.098
839.9314	227.609
839.98242	438.735
840.03351	466.414
840.08459	346.73
840.13568	358.339
840.18671	480.935
840.23779	285.561
840.28888	642.995
840.33997	447.666
840.39105	504.815
840.44214	575.414
840.49323	439.294
840.54431	587.089
840.5954	559.892
840.64655	591.778
840.69763	567.606
840.74872	507.158
840.79987	598.628
840.85095	531.406
840.90204	562.982
840.95319	469.23
841.00427	525.439
841.05542	523.479
841.10657	424.071
841.15765	532.401
841.2088	411.38
841.25995	528.549
841.3111	390.38
841.36218	415.033
841.41333	649.39
841.46448	717.938
841.51563	802.811
841.56677	839.759
841.61792	957.011
841.66913	960.2
841.72028	915.549
841.77142	867.287
841.82257	1054.44
841.87378	1197.01
841.92493	1468.86
841.97607	1259.74
842.02728	1279.56
842.07843	1269.74
842.12964	1125.16
842.18085	1240.97
842.23199	1337.68
842.2832	1586.87
842.33441	1144.41
842.38556	808.171
842.43677	1035.56
842.48798	754.395
842.53918	427.769
842.59039	574.369
842.6416	287.619
842.69281	545.912
842.74402	800.492
842.79523	747.211
842.8465	612.346
842.89771	490.287
842.94891	538.499
843.00012	586.164
843.05139	649.837
843.1026	574.275
843.15387	347.276
843.20508	729.337
843.25635	812.1
843.30762	760.457
843.35883	682.104
843.4101	642.191
843.46136	528.797
843.51257	722.485
843.56384	595.729
843.61511	668.532
843.66638	571.369
843.71765	687.182
843.76892	1049.33
843.82019	639.662
843.87146	741.426
843.92279	875.103
843.97406	726.084
844.02533	797.161
844.0766	579.333
844.12793	648.568
844.1792	977.442
844.23053	1145.01
844.2818	1542.45
844.33313	2072.56
844.3844	2195.08
844.43573	2509.16
844.48706	2292.09
844.53833	1974.97
844.58966	1720.25
844.64099	1278.87
844.69232	785.427
844.74365	663.639
844.79498	289.925
844.84631	198.22
844.89764	544.788
844.94897	484.767
845.00031	473.559
845.05164	489.287
845.10297	545.114
845.15436	439.171
845.20569	417.385
845.25702	549.2
845.30841	206.402
845.35974	74.7054
845.41113	469.861
845.46246	338.071
845.51385	411.701
845.56525	821.424
845.61658	1036
845.66797	881.91
845.71936	853.15
845.77075	671.852
845.82214	740.905
845.87354	902.318
845.92493	676.02
845.97632	792.454
846.02771	845.738
846.0791	1005.14
846.13049	1118.24
846.18188	839.426
846.23328	590.974
846.28473	636.424
846.33612	729.02
846.38757	717.574
846.43896	584.776
846.49036	505.086
846.54181	672.406
846.59326	651.996
846.64465	861.617
846.69611	1085.82
846.74756	983.367
846.79895	991.201
846.8504	768.834
846.90186	637.177
846.95331	310.936
847.00476	62.0613
847.05621	390.885
847.10767	406.465
847.15912	148.643
847.21057	295.846
847.26202	242.376
847.31354	429.796
847.36499	212.888
847.41644	402.257
847.46796	451.627
847.51941	572.532
847.57092	631.513
847.62238	369.499
847.67389	241.009
847.72534	279.554
847.77686	141.387
847.82837	389.048
847.87982	353.744
847.93134	86.7773
847.98285	295.072
848.03436	381.103
848.08588	542.044
848.13739	272.687
848.1889	223.288
848.24042	267.89
848.29193	289.822
848.34344	275.418
848.39496	330.57
848.44653	203.576
848.49805	445.047
848.54956	506.456
848.60114	469.118
848.65265	750.373
848.70422	433.112
848.75574	709.693
848.80731	692.467
848.85883	662.441
848.9104	1020.62
848.96198	1292.36
849.01349	1373.68
849.06506	1438.32
849.11664	1656.19
849.16821	1917.69
849.21979	2213.51
849.27136	2299.11
849.32294	2653.16
849.37451	3351.54
849.42609	4296.32
849.47766	5604.87
849.5293	7053.89
849.58087	7668.69
849.63245	6602.2
849.68408	4672.51
849.73566	2961.09
849.78729	2477.75
849.83887	2241.92
849.8905	2105.15
849.94208	1747.85
849.99371	1340.61
850.04535	1073.51
850.09692	934.333
850.14856	842.395
850.2002	819.248
850.25183	890.139
850.30347	409.998
850.3551	244.342
850.40674	251.316
850.45837	150.112
850.51001	317.352
850.56165	478.871
850.61328	295.011
850.66498	398.131
850.71661	322.857
850.76825	208.495
850.81995	267.52
850.87158	346.429
850.92328	330.451
850.97491	431.454
851.02661	568.411
851.07825	428.215
851.12994	275.783
851.18164	184.452
851.23334	363.435
851.28497	656.55
851.33667	786.626
851.38837	591.034
851.44006	496.037
851.49176	607.04
851.54346	678.829
851.59515	720.998
851.64685	639.472
851.69861	695.351
851.75031	800.33
851.802	1109.8
851.8537	1012.57
851.90546	632.83
851.95715	935.851
852.00891	1215.15
852.06061	1129.64
852.11237	1097.53
852.16406	1341.46
852.21582	1828.82
852.26758	1853.28
852.31927	1868.4
852.37103	1917.98
852.42279	2368.11
852.47455	2639.69
852.52631	2596.81
852.57806	2410.29
852.62982	2139.77
852.68158	1937.68
852.73334	2502.01
852.7851	2351.93
852.83685	2324.43
852.88867	1586.8
852.94043	1320.44
852.99219	1161.48
853.04401	1544.75
853.09576	1379.49
853.14758	1669.05
853.19934	2086.77
853.25116	2635.73
853.30292	2063.5
853.35474	1847.45
853.40656	2565.23
853.45837	3149.59
853.51013	3879.65
853.56195	4884.17
853.61377	5739.68
853.66559	6614.54
853.71741	6882.06
853.76923	7955.29
853.82104	9956.15
853.87286	13177.9
853.92474	14930.4
853.97656	15569.8
854.02838	14855.6
854.0802	12636.6
854.13208	8931.41
854.1839	7021.39
854.23578	5470.85
854.2876	4851.13
854.33948	4195.94
854.3913	3262.65
854.44318	2709.74
854.49506	2244.41
854.54694	2059.27
854.59875	2084.16
854.65063	1751.6
854.70251	1462.5
854.75439	1377.79
854.80627	1509.36
854.85815	1423.02
854.91003	1566.24
854.96191	1791.04
855.01379	1856.14
855.06573	1885.78
855.11761	1719.11
855.16949	1662.59
855.22144	1459.63
855.27332	1288.75
855.3252	1241.63
855.37714	1290.07
855.42902	1501.99
855.48096	1584.11
855.5329	1516.24
855.58478	1680.77
855.63672	2148.8
855.68866	2245.04
855.7406	2264.4
855.79254	2227.33
855.84442	1967.24
855.89636	1682.35
855.9483	1462.61
856.00031	835.587
856.05225	724.779
856.10419	724.676
856.15613	853.142
856.20807	829.857
856.26007	871.619
856.31201	1000.13
856.36395	727.176
856.41595	972.966
856.4679	1341.37
856.5199	1138.25
856.57184	874.773
856.62384	610.916
856.67584	421.655
856.72778	525.583
856.77979	270.455
856.83179	229.873
856.88379	202.251
856.93579	154.044
856.98773	186.912
857.03973	298.146
857.0918	406.622
857.1438	501.253
857.1958	700.62
857.2478	699.106
857.2998	584.848
857.35181	322.313
857.40387	215.452
857.45587	167.781
857.50793	145.406
857.55994	24.0447
857.61194	117.832
857.664	138.311
857.71606	38.7522
857.76807	308.035
857.82013	381.623
857.87219	492.997
857.92419	845.546
857.97626	365.897
858.02832	292.313
858.08038	288.629
858.13245	266.296
858.18451	138.425
858.23657	-33.2707
858.28864	-184.262
858.3407	-173.783
858.39282	-123.037
858.44489	-206.08
858.49695	-139.828
858.54907	89.4004
858.60114	100.833
858.6532	109.097
858.70532	126.579
858.75739	129.782
858.80951	172.406
858.86163	69.0577
858.9137	128.755
858.96582	125.77
859.01794	28.563
859.07007	122.629
859.12219	42.548
859.17426	14.4428
859.22638	135.931
859.2785	94.3594
859.33063	9.28681
859.38281	35.4102
859.43494	-136.649
859.48706	-104.847
859.53918	-40.1593
859.59131	-43.1266
859.64349	77.5339
859.69562	63.4583
859.7478	-3.37531
859.79993	109.634
859.85205	268.206
859.90424	307.185
859.95642	606.307
860.00854	488.793
860.06073	613.138
860.11292	337.499
860.1651	149.178
860.21722	44.52
860.26941	49.0869
860.32159	-96.7533
860.37378	163.409
860.42596	316.535
860.47815	191.397
860.53033	150.545
860.58258	39.5343
860.63477	113.501
860.68695	387.086
860.73914	607.619
860.79138	641.316
860.84357	553.091
860.89581	533.428
860.948	529.02
861.00024	425.158
861.05243	350.449
861.10468	173.753
861.15692	274.997
861.20911	407.456
861.26135	339.787
861.3136	-78.8028
861.36584	-148.868
861.41809	222.745
861.47034	185.465
861.52258	156.36
861.57483	-68.411
861.62708	19.4961
861.67932	-209.781
861.73157	-112.635
861.78387	211.186
861.83612	332.593
861.88837	192.081
861.94067	19.5002
861.99292	-13.661
862.04523	78.885
862.09747	136.301
862.14978	100.181
862.20203	42.6438
862.25433	-44.7024
862.30664	18.2188
862.35889	45.7144
862.41119	-258.682
862.4635	-118.786
862.51581	-130.166
862.56812	36.6298
862.62042	90.5113
862.67273	-11.6148
862.72504	168.662
862.77734	-14.7127
862.82965	162.085
862.88202	24.8756
862.93433	65.2759
862.98663	63.2026
863.039	94.7323
863.09131	142.405
863.14368	-2.01769
863.19598	-94.1537
863.24835	-19.2515
863.30066	-54.0235
863.35303	-92.6728
863.4054	-111.351
863.4577	-119.864
863.51007	51.5633
863.56244	18.615
863.61481	8.45115
863.66718	117.577
863.71954	22.5407
863.77191	-99.0213
863.82428	75.5197
863.87665	-37.8964
863.92902	-199.793
863.98145	8.56344
864.03381	-129.447
864.08618	-65.5313
864.13855	-66.8396
864.19098	-80.9969
864.24335	-27.8408
864.29578	-81.359
864.34814	-50.9755
864.40057	-88.8024
864.453	-100.424
864.50537	-173.489
864.5578	-46.9116
864.61023	-83.6891
864.66266	-30.1561
864.71509	78.5302
864.76752	11.2146
864.81989	131.404
864.87231	317.654
864.9248	239.353
864.97723	118.813
865.02966	64.1888
865.08209	154.176
865.13452	91.9415
865.18701	119.565
865.23944	392.77
865.29187	349.15
865.34436	492.958
865.39679	564.959
865.44928	634.63
865.50171	903.229
865.5542	1163.26
865.60669	1744.46
865.65912	1920.47
865.71161	2078.7
865.7641	1790.72
865.81659	1717.16
865.86908	2039.22
865.92157	2171.87
865.97406	2296.31
866.02655	2123.52
866.07904	1993.04
866.13153	1531.3
866.18402	1140.65
866.23657	1116.51
866.28906	948.678
866.34155	677.39
866.3941	531.477
866.44659	448.092
866.49908	387.2
866.55164	331.052
866.60419	279.171
866.65668	21.5651
866.70923	212.171
866.76178	154.63
866.81427	216.171
866.86682	242.201
866.91937	299.494
866.97192	378.274
867.02448	272.032
867.07703	146.28
867.12958	341.349
867.18213	214.178
867.23468	270.288
867.28723	319.27
867.33984	141.97
867.3924	257.001
867.44495	257.702
867.49756	274.003
867.55011	301.012
867.60266	334.977
867.65527	546.331
867.70782	481.898
867.76044	433.185
867.81305	467.806
867.8656	306.161
867.91821	276.863
867.97083	256.089
868.02344	183.709
868.07605	296.641
868.12866	339.419
868.18127	258.691
868.23389	-27.3793
868.2865	164.931
868.33911	380.438
868.39172	320.689
868.44434	120.715
868.49701	111.095
868.54962	274.083
868.60223	368.026
868.65491	265.265
868.70752	274.111
868.76019	148.888
868.81281	414.189
868.86548	108.576
868.91809	349.452
868.97076	162.224
869.02344	538.244
869.07611	-72.098
869.12872	341.378
869.1814	202.322
869.23407	404.542
869.28674	466.447
869.33942	337.449
869.39209	242.155
869.44476	220.85
869.4975	213.334
869.55017	451.803
869.60284	403.016
869.65552	139.374
869.70825	166.821
869.76093	290.5
869.81366	319.083
869.86633	200.874
869.91907	116.9
869.97174	137.801
870.02448	73.1656
870.07715	194.47
870.12988	84.4262
870.18262	20.8808
870.23535	188.591
870.28809	241.398
870.34082	164.314
870.39355	298.351
870.44629	285.175
870.49902	293.031
870.55176	162.035
870.60449	245.999
870.65723	104.277
870.70996	70.0141
870.76276	-28.4928
870.81549	87.7023
870.86823	234.193
870.92102	165.982
870.97375	102.779
871.02655	0.701733
871.07928	95.8566
871.13208	138.771
871.18488	284.648
871.23761	264.338
871.29041	772.805
871.3432	1065.34
871.396	560.772
871.44879	397.73
871.50159	294.452
871.55438	308.211
871.60718	65.9925
871.65997	35.2004
871.71277	287.69
871.76556	398.933
871.81836	420.342
871.87122	475.852
871.92401	289.567
871.97681	147.639
872.02966	153.222
872.08246	119.285
872.13531	192.003
872.18811	156.802
872.24097	280.926
872.29382	268.863
872.34662	154.957
872.39948	122.023
872.45233	189.096
872.50519	185.046
872.55804	107.781
872.6109	93.0058
872.66376	136.334
872.71661	147.379
872.76947	367.569
872.82233	246.003
872.87518	85.707
872.92804	300.44
872.98096	266.553
873.03381	253.633
873.08667	138.272
873.13959	156.134
873.19244	429.772
873.24536	285.214
873.29822	85.3195
873.35114	193.895
873.40405	393.178
873.45691	377.938
873.50983	202.54
873.56274	-23.6375
873.61566	128.042
873.66858	160.768
873.72144	180.379
873.77435	114.461
873.82733	196.59
873.88025	196.034
873.93317	82.5642
873.98608	-30.7813
874.039	144.422
874.09192	57.8328
874.1449	20.3371
874.19781	109.785
874.25073	132.888
