PC1 PC2
0.040787664926582076 -0.07884080105414834
0.024453247564750584 -0.062307372575090815
0.08925077516682274 -0.12690595677382577
0.0962064511735169 -0.1336626216632944
0.10086813116144974 -0.13812529053400135
0.10526351267375987 -0.14232166092908596
0.10532443686281077 -0.1421835740009113
0.10343811875901851 -0.14009804163822884
0.10600741214056189 -0.14246832390254668
0.10217216431789068 -0.13843413267653787
0.10122630335785472 -0.1372890574576117
0.10250181547439098 -0.13836555845692242
0.15235639191905306 -0.18802092064269457
0.1530462940027948 -0.1885116084675461
0.15495935599920388 -0.19022565934672964
0.15189993219234238 -0.18696702128097795
0.15183622119349174 -0.1867040960232371
0.15626508826761126 -0.19093381655235478
0.15933998618689313 -0.19380950021274646
0.15763517457133272 -0.19190547433829622
0.1512332987757288 -0.18530438428380205
0.1504718741673277 -0.18434374541651075
0.1544642254513714 -0.18813688244166424
0.1564629352282652 -0.18993637795966825
0.15390624411283627 -0.1871802694436848
0.1521870152486503 -0.18526182632060864
0.15368033809283232 -0.18655593490590044
0.14959396819564658 -0.18227014760816018
0.14949257024384324 -0.18196960311135502
0.15565033719614488 -0.1879279526631022
0.15814278701442316 -0.19022098508082602
0.15548101239098583 -0.18735999619849847
0.15018428981440193 -0.18186385622136006
0.14946882929207908 -0.18094897829848272
0.1469989317538901 -0.17827966335973922
0.14555985298816806 -0.17664116719346273
0.14737634560830293 -0.17825824241304314
0.1472310190990395 -0.1779134985032252
0.14726406615476548 -0.1777471281583967
0.14632146869735277 -0.17660511330042952
0.143805114009585 -0.1738891380704426
0.14388956421332874 -0.17377417087363184
0.13537997083434292 -0.16506516009409147
0.14419821334433322 -0.1736837820618631
0.15311683989564354 -0.18240299121261896
0.14937232127967234 -0.1784588520544286
0.1528710631835369 -0.18175797341607447
0.15048012691448132 -0.17916761974646436
0.14979096268232472 -0.17827883497208902
0.15620451255231457 -0.18449276429985975
0.14310032773192455 -0.1711889589372509
0.14792589163758665 -0.17581490230069388
0.14836777071311225 -0.17605716083400075
0.1484897435153083 -0.17597951309397802
0.1482581021107683 -0.1755482511472189
0.1556249889200672 -0.1827155174142991
0.14609523745111627 -0.17298614540312898
0.15553996312062257 -0.1822310473887523
0.14835877275024206 -0.17485023647615258
0.1451128240580751 -0.17140466724176687
0.14683930323390645 -0.1729313227337148
0.14976582250921655 -0.17565822146680618
0.14161228013686922 -0.16730485541057538
0.13846886220043908 -0.16396161379026183
0.14556211137133418 -0.1708552424189382
0.1396917158205933 -0.1647850231843139
0.13562425957888194 -0.16051774325871945
0.14466567939799838 -0.16935933939395253
0.14187294580490167 -0.1663667821169724
0.1422352689769612 -0.16652928160514852
0.13933755344668805 -0.1634317423909923
0.12563374746455733 -0.1495281127249781
0.1309982322668713 -0.15469257070174441
0.14051344870933666 -0.16400796346032642
0.1373493186692468 -0.1606440097363535
0.13826041109927623 -0.16135507534083526
0.13245186177402854 -0.15534670233170414
0.13068927014181592 -0.15338401616005545
0.1270105284505775 -0.149505450784934
0.13198832930081647 -0.1542832248096253
0.13498194543073083 -0.15707681411399163
0.12686518589793552 -0.14876023089731324
0.12347808169038418 -0.1451730998642142
0.1276799038671043 -0.14917489521538663
0.13025057535926501 -0.15154553988199967
0.13307826259151462 -0.1541732002887016
0.14215323083793302 -0.16304814170957238
0.14053100672372337 -0.16122589076981467
0.13951451496003037 -0.160009304466686
0.13774096779325948 -0.15803552733270312
0.13523485320495174 -0.15532938591884768
0.1303030437874984 -0.15019754967584664
0.12774684598104405 -0.1474411219021799
0.13192546131892993 -0.15141971041451815
0.13269103240610686 -0.1519850515344831
0.12335234586486972 -0.1424461350260336
0.12220937682953027 -0.14110307145125847
0.1232496588714073 -0.14194312352592317
0.12855680831843871 -0.14705004300574265
0.12805702651818043 -0.14635003123827242
0.11901248665916689 -0.13710526141204646
0.1165566584306703 -0.13444920321633788
0.12675987070074876 -0.14445218551920444
0.13132414507654427 -0.1488161622138997
0.1249347576656496 -0.1422265448357926
0.13056854336927248 -0.14766010057220358
0.13245703537053963 -0.14934836260625878
0.13052143198824703 -0.14721232611508953
0.13480922103948606 -0.15129988519911625
0.13281302364768308 -0.14910318698454866
0.12832427633730983 -0.14441420970696345
0.12359340921743688 -0.13948290947821385
0.12706761005288342 -0.14275667720478416
0.12332293201263218 -0.13881176919732055
0.11721941423265976 -0.13250775059458353
0.11971834766609893 -0.13480625091914608
0.12622452199523476 -0.14111199213940573
0.13098293127466948 -0.14566996830996387
0.11339083407287841 -0.12787743799929605
0.10088309903112085 -0.11516920213477383
0.10955766236382818 -0.1236433323586046
0.11398769487375869 -0.1278729317596589
0.11619055259740858 -0.12987515323276752
0.12136175352260659 -0.13484592104908932
0.1215586024006363 -0.13484226910435446
0.12199774037288616 -0.13508077082606343
0.1251754738422259 -0.13805807118652658
0.12293538227106646 -0.13561734336482623
0.12111014680101266 -0.13359140393034316
0.12444278591957054 -0.13672360994002483
0.12437050318101157 -0.13645069095092496
0.1218989233924809 -0.13377847491185338
0.11513324202010962 -0.12681208957505283
0.10952148685182515 -0.12099969815622744
0.11594711898684448 -0.1272246940407059
0.1227893138789378 -0.13386625268225838
0.12207916701486769 -0.132955401853759
0.11799848303867014 -0.12867408162702054
0.11635393696909356 -0.12682889930690308
0.12086423621466653 -0.1311383591602709
0.12634654420801944 -0.13641996318919458
0.11850007203083289 -0.12837265161980282
0.1181974614168444 -0.12786940475527345
0.11914438441636888 -0.12861542064870443
0.11536451908855973 -0.12463491907035436
0.11158794627192244 -0.12065750686151187
0.1150754040958779 -0.12394412529326179
0.11956485104344405 -0.12823266513473486
0.1148242225878987 -0.12329140042864857
0.11401725488558392 -0.12228359333412823
0.11214802799257728 -0.12021345933502807
0.10559446682394154 -0.11345905877418712
0.10822424343831971 -0.11588779285469548
0.11213613018439972 -0.119598772494682
0.1118843861011932 -0.11914618901927031
0.10913819692879473 -0.11619916045466666
0.11048757006743964 -0.11734742334555341
0.10934497345848493 -0.11600398734439352
0.1067836703111362 -0.11324164166317495
0.10700160848578094 -0.11325867273172655
0.1031920674946372 -0.10924808920671297
0.10097412399120259 -0.10682930631107279
0.10871524071575908 -0.11436931278787153
0.11414579269194054 -0.11959882223018359
0.11432202627057207 -0.1195740132749453
0.10906093136729261 -0.114111808123908
0.10906282356918214 -0.1139126577919277
0.10957816708027854 -0.11422695876915429
0.1082416387093491 -0.11268932015046704
0.10371993785148059 -0.1079665767587287
0.10167589098159323 -0.10572141964108353
0.1079555231736213 -0.11180000929924218
0.11435158121613814 -0.11799482166622498
0.11751892009195784 -0.12096105029428651
0.11252158060882021 -0.11576246513561476
0.10636350752765443 -0.10940334952057951
0.10266578487617663 -0.10550431347967923
0.09431756638003265 -0.09695505244966537
0.08673472882222281 -0.08917090150243343
0.09490901089041087 -0.09714393789508745
0.10185594126975474 -0.10388962259889725
0.09199332188196956 -0.09382568982168955
0.07597708523486449 -0.0776082074990503
0.07385713753862724 -0.07528694641339098
0.07449818963574592 -0.07572675283497556
0.07315418675608351 -0.07418150427977904
0.08139232148800982 -0.08221832562228294
0.07963958815937992 -0.08026434661811893
0.07487677317624411 -0.07530001510389638
0.06606190870487927 -0.06628390495699737
0.06093812580703919 -0.060958808669735215
0.06224328515113376 -0.062062519196631416
0.055240430049526015 -0.054858147563936914
0.04117298769352358 -0.0405894595324003
0.024690395156683274 -0.023905418178361126
0.018872539263047286 -0.01788604575363838
0.001761810079423892 -0.0005740708944807919
-0.03493506556700963 0.03632432128303927
-0.049071156612226066 0.050661861145454554
-0.043653131398794766 0.04544535246310994
-0.0331467505424221 0.035140420423935594
-0.021630156598014184 0.023825546152278613
-0.03582948627905386 0.03822632465051712
-0.03629062359878395 0.03888897850133355
-0.010172132002182995 0.01297193572193121
0.013554450109358093 -0.01055292671685902
0.024893376308907984 -0.0216904040992106
0.03182719975453061 -0.028422507872082278
0.038925366242614605 -0.035319225542967556
0.04434610379624689 -0.04053824342384888
0.042878626070624454 -0.03886931688102806
0.03689316848029948 -0.03268220733184001
0.021331732787467916 -0.01691905196625736
0.011162406097764616 -0.006548005603803003
0.01199772852629881 -0.007181676073474169
0.02653962399823116 -0.021521851872655606
0.037495738927848944 -0.03227631484341043
0.03794731211610642 -0.03252616835891691
0.04035112676434767 -0.03472833104829515
0.03087278370093291 -0.025048268312129324
0.03152748444287786 -0.025501113953546973
0.03208319832040384 -0.025855108158321965
0.04090051296596391 -0.03447077084501906
0.04477142534178866 -0.03813976040642856
0.04015952252496336 -0.0333262056307402
0.027612176596556733 -0.02057693688791822
0.025309165729082022 -0.018072070919915806
0.024372389784083005 -0.016933575302165785
0.029278037086428007 -0.021637299790095543
0.029141674709611872 -0.021299082312752106
0.03852769233438636 -0.030483177123110997
0.0487607257196653 -0.04051435540786269
0.05258087313554018 -0.044132580009322325
0.046880671148222676 -0.03823052292147748
0.0433271356100136 -0.03447506456885272
0.06055442013443739 -0.051500493992749315
0.048634630681843 -0.039378578584074925
0.043348704624660055 -0.033890729712476676
0.04448030590464799 -0.03482047589193731
0.04875859987284542 -0.03889664390405484
0.0628062573914973 -0.05274244632217949
0.06915605181113321 -0.05889011478573551
0.06526408808226226 -0.05479602510078461
0.07896741412971156 -0.06829749604770669
0.07737727872770843 -0.06650523468962398
0.0844273056522226 -0.07335320337194624
0.08637447265952382 -0.07509824442316754
0.07411064182121208 -0.06263228762877619
0.07343801295267265 -0.06175760051804478
0.07489870660091177 -0.06301616821020399
0.06820857827960597 -0.0561239139328186
0.06325254713324258 -0.05096582454426321
0.05896703897147847 -0.04647798728475489
0.056642083177943246 -0.04395097324902807
0.07034612482413972 -0.057452888939144686
0.07292897070084496 -0.05983340571810574
0.0691199375638623 -0.055822314338931096
0.06857653216411427 -0.05507657984143885
0.06605029090063645 -0.05234821262188109
0.049237407193737225 -0.035333067531125924
0.04036709793479007 -0.026260429174434125
0.07588247871563464 -0.06157348085753469
0.08381330674473896 -0.0693020475027832
0.09811647648917575 -0.08340288814947548
0.10366196542855309 -0.08874604799110866
0.08833112846670346 -0.07321294964540309
0.1013292036122015 -0.08600869569315663
0.10357787100969412 -0.08805503399290504
0.08621266453854073 -0.07048756613789571
0.07935506994832245 -0.06342743930826851
0.0779213921937971 -0.06179143245599896
0.07827692785644524 -0.061944706734790855
0.07594901812117873 -0.05941426476011586
0.07330597397790573 -0.056568891519098635
0.08629225718933335 -0.06935264249111749
0.08067561444883017 -0.06353353522509375
0.0697816688435399 -0.05243726052205921
0.08690167022231084 -0.0693547296614214
0.09437368458430102 -0.0766242794978911
0.08915275230286505 -0.07120081497704663
0.0713748896137247 -0.053220420048497315
0.05029643427138888 -0.0319394324667529
0.06398353015866542 -0.045424063828509005
0.08356838790711471 -0.06480638933754955
0.0899483658442461 -0.07098363189360822
0.08241110096167094 -0.06324383477162415
0.0800982418147027 -0.06072851109913537
0.08825557352104918 -0.06868310742440877
0.09127916082095108 -0.07150416248490223
0.08462617806879137 -0.06464844435166933
0.07650348681967913 -0.056323288577036536
0.08583769534040539 -0.06545476171668971
0.09097030569019827 -0.0703846366854095
0.09509196812327578 -0.07430356373741427
0.09728587707791095 -0.07629500816652855
0.09442692238965866 -0.0732333180972035
0.08479911298443889 -0.06340277331091053
0.0661806841293615 -0.044581609074759894
0.05531620644281967 -0.03351446372103323
0.061704988515346226 -0.03970030727082241
0.06351292911665338 -0.041305512491056434
0.05161810164281691 -0.029207949636146768
0.036963502431454374 -0.014350411902046738
0.031969774798996556 -0.00915401660240372
0.03854614060976243 -0.015527647032096872
0.039635060863526875 -0.016413628763123536
0.045516773507525976 -0.022092402884385257
0.0586792401794403 -0.035052134175226526
0.07190617354300753 -0.048076196729944766
0.07489225287146829 -0.050859337535668146
0.07371531539855776 -0.0494794615400198
0.07566075651995739 -0.051222167280346696
0.07095753988618891 -0.0463160121238404
0.06808646932143683 -0.04324207075023924
0.06448887004346508 -0.039441329807865404
0.06797012529555077 -0.042719646537213704
0.06822795063356496 -0.042774533352490485
0.0716424862240023 -0.045986130420190424
0.07382919152545693 -0.047969694057242995
0.06906505693974849 -0.04300262094879712
0.05413136163446041 -0.02786605483465991
0.050984555200843176 -0.024516106736640588
0.05408706037979256 -0.027415470251188297
0.050906502459033554 -0.024031973807691485
0.04413362745757111 -0.017055957141827317
0.04076780648245601 -0.01348699450231013
0.06454586454977228 -0.03706191090522484
0.06194486357195346 -0.03425803911855658
0.08044481623191449 -0.05255485011411603
0.0895361362575169 -0.06144302847531642
0.09200287562324111 -0.06370642303497469
0.08801975273513608 -0.05952015848246757
0.09414697927063907 -0.06544424335356891
0.07776009111113522 -0.0488542135296629
0.06839675272480429 -0.03928773347893023
0.04447064436986922 -0.015158280317928685
0.04838187402524677 -0.018866436022792536
0.05193382319195585 -0.022215040383435292
0.051039820638169336 -0.021117896165246706
0.0646893554671276 -0.034564086188139095
0.07535217013812347 -0.045023556053068674
0.0725895384580445 -0.042057579566923346
0.08307094812981577 -0.052335847574293
0.08923105589600441 -0.058292610534415326
0.09149966687518175 -0.06035787670752635
0.0849409765327972 -0.053595841559075416
0.07267282366622657 -0.041124343886438375
0.06954497435999427 -0.0377931497741397
0.07378188307168586 -0.04182657825198905
0.08450068424136925 -0.05234203461560616
0.09028803215878341 -0.05792603772695402
0.09718302803039229 -0.06461748565083232
0.09728644094633802 -0.06451755376071172
0.08517213495787619 -0.05219969982451919
0.08681996299823846 -0.05364418305881514
0.09040131236980786 -0.057021984482653935
0.09757410856562423 -0.06399143587240402
0.10256585356734263 -0.06877963292639182
0.09699732655755461 -0.06300755796887314
0.09712056685734156 -0.0629272503209295
0.10047884049061712 -0.06608197600647445
0.10225614822831225 -0.06765573579643898
0.10476679207316855 -0.06996283169356429
0.11145089579687156 -0.07644338746953673
0.11036041842562944 -0.07514936215056398
0.10740653346683253 -0.07199172610237216
0.09761552213116054 -0.06199716681896911
0.10489865238227154 -0.06907674912234955
0.09545207408863407 -0.05942641973931712
0.09936209031519291 -0.06313288801814539
0.08670281527044495 -0.05026986188400206
0.10828686986765126 -0.07165036853347789
0.11772427650437978 -0.08088402408081158
0.12228012459233281 -0.08523612107936936
0.10287143055814064 -0.06562367595578218
0.1102897406454609 -0.07283843809537187
0.10740779688705024 -0.06975274324756592
0.10396105668851184 -0.06610225195963261
0.09776372591714912 -0.059701170098874566
0.10106592610791618 -0.06279941605858211
0.0956645899085666 -0.057194328769837606
0.0839782615819428 -0.045304249353818465
0.09474135888707545 -0.055863595569556286
0.08655791436782206 -0.04747619681924331
0.08438987098904854 -0.04510440235107488
0.08427315750551007 -0.04478366692258851
0.1390480246597184 -0.09935478298740229
0.14336030251074441 -0.10346310660736878
0.14695509738547563 -0.1068541503927051
0.14399841314265674 -0.10369351191882666
0.14487259782039477 -0.10436374236550515
0.1505735148901627 -0.10986070520421357
0.14866461942070833 -0.10774785550369963
0.14848405327343162 -0.10736333512536336
0.14761830520957475 -0.10629363283044732
0.144761410373743 -0.10323278376355599
0.18605062397528843 -0.14431804313404215
0.18238737851561357 -0.1404508434433077
0.1839187712541698 -0.14177801109525215
0.19076912305139604 -0.1484244086614189
0.19047163799012998 -0.14792276622742898
0.19708945726223745 -0.15433663126847696
0.19149553339093714 -0.1485385500244528
0.19880773028951265 -0.15564679269196882
0.19246750348985278 -0.1491024085195851
0.19400449002988232 -0.1504352376868908
0.18678093838190887 -0.14300773180785775
0.1852346981713697 -0.14125726651070641
0.19285350096468015 -0.1486719119312931
0.19672144041431466 -0.1523356940082038
0.19123655967698658 -0.14664665589815187
0.18861891288617347 -0.1438248517346149
0.18819506658745513 -0.14319684806317276
0.18109082718146274 -0.13588824814279185
0.18751651322160512 -0.14210970909632206
0.19335770116876377 -0.14774673967075697
0.1950094020549179 -0.149194080042523
0.19220531732262047 -0.14618583793750173
0.19299624754786546 -0.14677240764835822
0.19075049034937056 -0.14432249307713949
0.1882111570246565 -0.14157873152414896
0.18807361063669317 -0.14123682462179754
0.18615308282109783 -0.13911193629181373
0.18697788048585406 -0.13973257658384614
0.20200817891718645 -0.1545585145007905
0.20013406477925955 -0.1524800398484751
0.19093355646976853 -0.1430751033107076
0.185430603488523 -0.1373675866734093
0.18707853326336657 -0.13881115593386478
0.18475438050334728 -0.13628264265945697
0.18897670292716662 -0.14030060456888824
0.18864217887963158 -0.13976144915141248
0.1898668449226879 -0.14078175468008033
0.17992168232370864 -0.13063223156671291
0.1819451423046249 -0.13245112789157645
0.1856457073593878 -0.13594706157639863
0.18713104421964938 -0.13722803792227176
0.18671639371264376 -0.13660882375921338
0.1843178485707986 -0.13400571496131583
0.1832562784227409 -0.13273958115720536
0.1852279629929038 -0.13450663435742757
0.1872564994698151 -0.13633060717828613
0.19134763077376227 -0.14021717482618054
0.18990860139206614 -0.13857358178843165
0.18963313874936416 -0.13809348777578895
0.19209140786438786 -0.14034719323475991
0.19035225603946837 -0.13840347775378767
0.18330643993206555 -0.1311528948486678
0.17760173734410056 -0.12524356089076205
0.17279674458598038 -0.12023380133492478
0.16854078208094242 -0.11577327517383405
0.16897940841435571 -0.11600706699564196
0.17095303170887535 -0.11777612663410926
0.1721226396086222 -0.11874096773613871
0.1680628764625655 -0.11447643779236495
0.16787375780551328 -0.11408248462370772
0.17273093239601559 -0.11873489241649304
0.16638587579576042 -0.11218506901852043
0.1609160409619841 -0.10651039967313909
0.16287671198049186 -0.10826630389392981
0.15891238695914084 -0.10409721207486174
0.157380138647615 -0.10236019696561849
0.1542641590134304 -0.09903917967816461
0.14603296658692497 -0.0906032204539417
0.13976884383710392 -0.08413433090640358
0.13331369018016237 -0.07747413959619236
0.1275604079701793 -0.07151609058849225
0.10833913841359573 -0.052089851092527235
0.0859342145113884 -0.029479889537050125
0.06401533845498139 -0.007356246682925966
0.057884756599289364 -0.00102069488785222
0.08976527009806164 -0.03269617073335502
0.11426568490512615 -0.056991615601038374
0.1238493238805327 -0.06637028463706329
0.1285874087643006 -0.07090333186756158
0.13816089474771703 -0.08027184791159675
0.1459799437152675 -0.08788592693976559
0.15242547176626206 -0.09412641733749091
0.15842926733683874 -0.09992503982702165
0.16198376958311803 -0.10327457213391929
0.16406815244619424 -0.10515391734372587
0.16631621123693954 -0.1071968030534256
0.17166579632398885 -0.1123413504872053
0.16808835839637729 -0.10855873947854773
0.1639118939413577 -0.10417710194248217
0.16573810072240333 -0.10579827107025816
0.16220649630148934 -0.10206149356829818
0.16345085931265535 -0.10310068349841824
0.1617740953425094 -0.10121867873333835
0.16158514597017765 -0.10082455627996063
0.1719042870789193 -0.11093845659376844
0.18781319659216414 -0.1266421930259674
0.1801938525533469 -0.11881767590610454
0.16166863350408062 -0.10008721606190384
0.1589090481307216 -0.09712225446583457
0.1534121484029796 -0.09142011394315859
0.14439299685423163 -0.08219578931336462
0.1551313792033043 -0.09272879543972715
0.1629995880456682 -0.10039176348715713
0.16073633893787578 -0.09792313815665447
0.16134845101858594 -0.09832980630076606
0.1675576271128454 -0.10433380931397956
0.16191259527288196 -0.09848333353741794
0.1547164424853932 -0.0910818045272189
0.16032556713807922 -0.09648548524330636
0.1638414010709755 -0.09979594295349241
0.16882303696173742 -0.10457220262154415
0.17765385101558243 -0.1131975727387906
0.17684218967686974 -0.11218053517736769
0.1768404808704151 -0.11197338243431443
0.18719950396683208 -0.12212682616635699
0.1832346762670141 -0.11795655452994037
0.17762877211063943 -0.11214527415085546
0.17976190396227865 -0.11407275892423184
0.17634933616122206 -0.11045481490046499
0.1770070932339765 -0.11090692489495659
0.16928163600641452 -0.10297588830302004
0.16258417402531997 -0.09607298238532687
0.16246678882406768 -0.09575001781970006
0.17166147164747098 -0.10473905356484058
0.17461580165141175 -0.10748780420440647
0.18389286875267652 -0.11655922422740843
0.17311368162001817 -0.1055744577303755
0.17639352139555267 -0.10864865042764715
0.17546418692058852 -0.1075137365883085
0.17361212437342333 -0.10545602696288044
0.17556024939924791 -0.10719836948266587
0.1765167945219928 -0.10794926752714787
0.17976102149670786 -0.1109877119958238
0.17299142980057394 -0.10401247322142701
0.17906921179694585 -0.10988447271175977
0.1807234125121441 -0.11133302634869517
0.16540013782109447 -0.09580396915160669
0.1624325080678071 -0.09263048917839177
0.15569102080681554 -0.08568342255302566
0.16016872512251273 -0.08995527664879575
0.1650058114977108 -0.09458658051795465
0.16094833057567168 -0.09032324937598842
0.15696971904872492 -0.08613885534300246
0.15636570583070142 -0.08532899190505182
0.16248848493425877 -0.09124592078868167
0.16180476592163082 -0.09035621612835029
0.16418283149380308 -0.09252843148059543
0.1678140325060786 -0.09595384998683178
0.17263820046220849 -0.10057196458137031
0.16897201100306725 -0.09669999261618989
0.16129088376789888 -0.08881281201942968
0.16238416072511228 -0.08970023875671597
0.1602621978757343 -0.08737229025963453
0.15690044351858293 -0.08380448254089133
0.14736959580055187 -0.07406785231682106
0.13766077102224436 -0.06415297417692209
0.1531922843309927 -0.07947843412407873
0.16218175591543355 -0.08826192006081618
0.16666188248584632 -0.09253599326963757
0.16988416453450125 -0.09555228967058871
0.16168842564818411 -0.08715049742268012
0.15313859395499224 -0.07839440922623213
0.16418767248596905 -0.08923750210950557
0.16335256270689208 -0.08819633896883679
0.16516106967040484 -0.08979865714298185
0.16854844421721202 -0.09297997832819725
0.15083191118450792 -0.07505718879223698
0.15002925712285467 -0.0740485490828803
0.14299918328781797 -0.0668122187445875
0.15644711412557197 -0.0800538930790855
0.16225851070250016 -0.085659100866646
0.162115254806168 -0.08530979160872207
0.15853748833320522 -0.0815257686325032
0.1515320379074857 -0.07431412941741594
0.1463367547677786 -0.0689125897744527
0.1407466652824045 -0.06311624378582255
0.13558277908901173 -0.05774596566139737
0.12787651598744332 -0.04983344605657283
0.12034778520295658 -0.04209845876882999
0.1302824568697527 -0.05182694164625845
0.13547204559370046 -0.05681007072528589
0.1398150633003383 -0.060946831928667705
0.1323104773250302 -0.053235854022327195
0.1356803597988906 -0.05639927685126726
0.1415213789522766 -0.062034039501397235
0.14693255913014702 -0.06723882774823532
0.12884916952920916 -0.048948978502377
0.11582951216189548 -0.035722861490142914
0.11444272750342338 -0.034129888042302714
0.11050013506062478 -0.029980835954583743
0.1128873094806888 -0.03216134758806277
0.13270271829441077 -0.05177029675686453
0.13951675187980908 -0.058377938411230505
0.14195197891962175 -0.06060670580612284
0.13596660448844197 -0.05441487173002271
0.127148032834979 -0.04538970500386302
0.12981416792119221 -0.04784938044515554
0.13200089327082556 -0.04982944300820428
0.13495856426989333 -0.05258065436235172
0.13024354189328938 -0.04765903691305071
0.12782331807801484 -0.045032353452855826
0.1298650006849344 -0.046867373273190766
0.12246788176701082 -0.03926359156868217
0.11906346561356858 -0.03565258034254327
0.12668523261817366 -0.04306768456056338
0.1260186771331411 -0.04219446628894622
0.12604890698410587 -0.04201803335332597
0.13372024474977487 -0.04948277604629838
0.14157088920238234 -0.05712675771232089
0.1436781311290085 -0.059027336852362465
0.1423990166695852 -0.05754135646468988
0.1391915685607483 -0.0541273132831563
0.14086165166083528 -0.05559073359665831
0.1420497142549737 -0.05657193026254747
0.1330841031173429 -0.04739965633833201
0.13071455731819723 -0.04482324461093705
0.12603096574485162 -0.03993285482323009
0.11449171618050713 -0.028186942472300927
0.11196175310791999 -0.025450113471464517
0.11355854615102594 -0.026840040586321185
0.116605186450299 -0.02967981495734501
0.12702083447894527 -0.039888664771630424
0.12871248547578604 -0.04137344984022191
0.12459807548179334 -0.03705217391797992
0.130971996298921 -0.043219228806858356
0.11539670043200136 -0.02743686387002507
0.10396111295678687 -0.015794410466561232
0.11654979135677147 -0.028176290652184615
0.12367368472456164 -0.03509311495006129
0.11730415016685476 -0.028516714464105097
0.12079414265869337 -0.03179963788603018
0.1271172985158712 -0.03791592781495877
0.1317006232022864 -0.04229218343146048
0.1384691279934838 -0.04885368686663231
0.13736503665260544 -0.0475425264558404
0.1204866767851452 -0.030457097518466134
0.11510730556003487 -0.02487065722344223
0.12684442840258017 -0.03640071099607406
0.13448206316506262 -0.04383127668864301
0.1350735214865086 -0.04421566594017545
0.1440211484442381 -0.05295629154187942
0.14652427011465222 -0.05525234414237961
0.1356693468374426 -0.04419014865359213
0.12155637190256349 -0.02987010464879938
0.11867289619407242 -0.026779559870394386
0.117427634792623 -0.025327026257367123
0.11270994855977304 -0.020402270954603584
0.11203499522267445 -0.01952004540592679
0.1131173797562963 -0.02039515772797043
0.11978783565341893 -0.026858612269067907
0.10547074210763112 -0.012334246511701813
0.09938627463827841 -0.006042506830771256
0.11704820500602939 -0.02349716498694412
0.12153416254017327 -0.027775850309509832
0.11153267076109166 -0.017567086318850355
0.10735377484551309 -0.013180918191693558
0.09044370871632008 0.0039366232907420175
0.08568841294119667 0.008899191277443286
0.09639844465067514 -0.0016035682204570514
0.10829937884866608 -0.013297027065205582
0.11296025793052261 -0.017750633935484306
0.11294405487388595 -0.01752722638115779
0.1364719054133006 -0.04084760156733009
0.13493056830206188 -0.03909878910284891
0.13522682117017493 -0.03918776975938375
0.135162889436219 -0.038916362672185345
0.13029688257649458 -0.03384288045921841
0.11426722589557432 -0.01760574842505559
0.11817572479906378 -0.021306771975302983
0.12941033263702753 -0.032333904460024314
0.12442945192507376 -0.027145548394828054
0.10872527115880327 -0.011233892275314995
0.10210076608641673 -0.004401911849685942
0.10935086126737908 -0.01144432853574158
0.10020232238628696 -0.0020883143014069185
0.06647222955554535 0.031849253882577366
0.052291099158601896 0.04623806277442765
0.08333535471093113 0.015401282575340722
0.08694516713526267 0.01199914864591629
0.0798884346895888 0.019263356444832295
0.08388522115148078 0.015474248477847435
0.08039751200385503 0.019169636120379953
0.08728267964414943 0.012492146974992254
0.11526083318634105 -0.01527832807229277
0.09233159480535763 0.00785858880359793
0.10174514753663902 -0.0013472854327767883
0.10937119350671552 -0.00876565290794657
0.10995309363415359 -0.009139874540477898
0.10339802056361656 -0.0023771229750337015
0.09362444903226011 0.007604127051229565
0.1060045175083563 -0.004568059788295651
0.09892642030759329 0.002717715907374517
0.08686649655092864 0.014985521300610273
0.08893160376535801 0.01312809258108764
0.08112607373797473 0.021141504245042363
0.07711040900687074 0.02536484747105314
0.09397316848927983 0.008709969625215341
0.09075940161072987 0.012131618140336342
0.0938735933682418 0.009225375733283789
0.09973950218357593 0.0035673485545210273
0.1050884786638781 -0.0015737462892097764
0.09640340944467814 0.007319204566561286
0.09315570256433334 0.010774793083477506
0.09886090402074041 0.005277473263641427
0.10627993052505394 -0.001933671604100735
0.1172797722614856 -0.01272563170396143
0.11269574312060797 -0.007933517784848094
0.10592204716489066 -0.0009519401925593367
0.09665632837469698 0.008521863375870084
0.107756829774572 -0.0023707563874339785
0.11596179942974105 -0.010367641264367396
0.11553937051975198 -0.009737059862254302
0.11251154843736111 -0.0065013561432923726
0.10539391266675881 0.0008243644055456445
0.10102483687058303 0.005401524979957144
0.06970826990561022 0.03692617672316581
0.0751852756558181 0.031657255751193575
0.09377530568929529 0.013275310495951972
0.09176491497513133 0.015493785988351624
0.10238081895663315 0.005086034498973388
0.09231069311534873 0.015364245118493542
0.09627007317663153 0.011613152977110689
0.09575536322533229 0.012335947706645605
0.09534479396330157 0.01295460174691201
0.1129735822689038 -0.004465898638790375
0.11149578850598492 -0.0027800200976357925
0.11885181337308369 -0.009927689330946291
0.12912925530697966 -0.019996843344942367
0.11646702713874633 -0.007126327256808996
0.11076210768217645 -0.0012133230220034024
0.10512778056939763 0.0046292920106754155
0.1051428682853215 0.004822492214651867
0.12395610948486863 -0.013782393351107433
0.11692473067427046 -0.006542726620609276
0.08846589739707728 0.022124394576484418
0.1132889073121162 -0.0024901242769904157
0.13880482988100948 -0.02779775892598389
0.12699052158668123 -0.015775162711755206
0.12403487770328482 -0.012611163194570892
0.11811810889853185 -0.006485903328253255
0.09337207974932636 0.018468413740852344
0.09799614722855611 0.014052837323187175
